time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,CPP_End_first_6months,3_months_or_less,3_months_or_less_percent,3_months_or_less_transfer,3_months_or_less_transfer_percent,more_than_3_months_6_months,more_than_3_months_6_months_percent,more_than_6_months,more_than_6_months_percent
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans ending during the first six months of the year,332,88,26.5,6,6.8,81,24.4,163,49.1
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans ending during the first six months of the year,87,37,42.5,7,18.9,10,11.5,40,46
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans ending during the first six months of the year,104,32,30.8,c,c,40,38.5,32,30.8
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans ending during the first six months of the year,844,422,50,20,4.7,107,12.7,315,37.3
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans ending during the first six months of the year,351,159,45.3,14,8.8,54,15.4,138,39.3
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans ending during the first six months of the year,507,193,38.1,c,c,111,21.9,203,40
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans ending during the first six months of the year,305,133,43.6,24,18,69,22.6,103,33.8
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans ending during the first six months of the year,210,73,34.8,13,17.8,68,32.4,69,32.9
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans ending during the first six months of the year,206,55,26.7,15,27.3,55,26.7,96,46.6
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans ending during the first six months of the year,134,58,43.3,18,31,20,14.9,56,41.8
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans ending during the first six months of the year,146,31,21.2,11,35.5,33,22.6,82,56.2
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans ending during the first six months of the year,175,57,32.6,c,c,31,17.7,87,49.7
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans ending during the first six months of the year,204,48,23.5,12,25,37,18.1,119,58.3
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans ending during the first six months of the year,93,10,10.8,7,70,32,34.4,51,54.8
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans ending during the first six months of the year,159,58,36.5,7,12.1,39,24.5,62,39
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans ending during the first six months of the year,152,48,31.6,0,0,29,19.1,75,49.3
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans ending during the first six months of the year,271,142,52.4,13,9.2,47,17.3,82,30.3
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Child Protection Plans ending during the first six months of the year,171,77,45,13,16.9,16,9.4,78,45.6
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Child Protection Plans ending during the first six months of the year,510,231,45.3,19,8.2,101,19.8,178,34.9
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Child Protection Plans ending during the first six months of the year,145,66,45.5,c,c,20,13.8,59,40.7
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Child Protection Plans ending during the first six months of the year,211,77,36.5,9,11.7,28,13.3,106,50.2
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans ending during the first six months of the year,177,76,42.9,0,0,30,16.9,71,40.1
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Child Protection Plans ending during the first six months of the year,336,107,31.8,c,c,85,25.3,144,42.9
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Child Protection Plans ending during the first six months of the year,285,138,48.4,8,5.8,60,21.1,87,30.5
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Child Protection Plans ending during the first six months of the year,275,119,43.3,9,7.6,34,12.4,122,44.4
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Child Protection Plans ending during the first six months of the year,157,6,3.8,0,0,37,23.6,114,72.6
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Child Protection Plans ending during the first six months of the year,86,30,34.9,c,c,15,17.4,41,47.7
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Child Protection Plans ending during the first six months of the year,235,96,40.9,11,11.5,44,18.7,95,40.4
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Child Protection Plans ending during the first six months of the year,366,156,42.6,19,12.2,74,20.2,136,37.2
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Child Protection Plans ending during the first six months of the year,355,133,37.5,18,13.5,95,26.8,127,35.8
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Child Protection Plans ending during the first six months of the year,335,143,42.7,18,12.6,78,23.3,114,34
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Child Protection Plans ending during the first six months of the year,109,50,45.9,8,16,12,11,47,43.1
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Child Protection Plans ending during the first six months of the year,220,55,25,c,c,70,31.8,95,43.2
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Child Protection Plans ending during the first six months of the year,516,130,25.2,0,0,127,24.6,259,50.2
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Child Protection Plans ending during the first six months of the year,255,108,42.4,11,10.2,58,22.7,89,34.9
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Child Protection Plans ending during the first six months of the year,282,83,29.4,7,8.4,50,17.7,149,52.8
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Child Protection Plans ending during the first six months of the year,197,83,42.1,8,9.6,33,16.8,81,41.1
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Child Protection Plans ending during the first six months of the year,431,116,26.9,0,0,56,13,259,60.1
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Child Protection Plans ending during the first six months of the year,332,132,39.8,8,6.1,55,16.6,145,43.7
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Child Protection Plans ending during the first six months of the year,496,340,68.5,24,7.1,42,8.5,114,23
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Child Protection Plans ending during the first six months of the year,16,c,c,0,0,c,c,6,37.5
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Child Protection Plans ending during the first six months of the year,783,290,37,19,6.6,151,19.3,342,43.7
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Child Protection Plans ending during the first six months of the year,268,77,28.7,18,23.4,50,18.7,141,52.6
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Child Protection Plans ending during the first six months of the year,288,133,46.2,8,6,45,15.6,110,38.2
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Child Protection Plans ending during the first six months of the year,86,15,17.4,0,0,21,24.4,50,58.1
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Child Protection Plans ending during the first six months of the year,337,134,39.8,13,9.7,85,25.2,118,35
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Child Protection Plans ending during the first six months of the year,209,62,29.7,7,11.3,52,24.9,95,45.5
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Child Protection Plans ending during the first six months of the year,122,88,72.1,6,6.8,c,c,c,c
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Child Protection Plans ending during the first six months of the year,515,144,28,21,14.6,105,20.4,266,51.7
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Child Protection Plans ending during the first six months of the year,220,79,35.9,7,8.9,42,19.1,99,45
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Child Protection Plans ending during the first six months of the year,163,43,26.4,c,c,62,38,58,35.6
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Child Protection Plans ending during the first six months of the year,211,48,22.7,8,16.7,52,24.6,111,52.6
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Child Protection Plans ending during the first six months of the year,254,80,31.5,7,8.8,51,20.1,123,48.4
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Child Protection Plans ending during the first six months of the year,213,86,40.4,13,15.1,55,25.8,72,33.8
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Child Protection Plans ending during the first six months of the year,290,81,27.9,0,0,52,17.9,157,54.1
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Child Protection Plans ending during the first six months of the year,42,c,c,0,0,c,c,26,61.9
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Child Protection Plans ending during the first six months of the year,392,146,37.2,12,8.2,104,26.5,142,36.2
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Child Protection Plans ending during the first six months of the year,100,29,29,7,24.1,30,30,41,41
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Child Protection Plans ending during the first six months of the year,361,120,33.2,27,22.5,88,24.4,153,42.4
