time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,CPP_At31,3_months_or_less,3_months_or_less_percent,more_than_3_months_6_months,more_than_3_months_6_months_percent,more_than_6_months_less_than_1_year,more_than_6_months_less_than_1_year_percent,1_year_less_than_2_years,1_year_less_than_2_years_percent,2_years_or_more,2_years_or_more_percent
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Child Protection Plans by length of time,149,57,38.3,39,26.2,33,22.1,13,8.7,7,4.7
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Child Protection Plans by length of time,628,197,31.4,160,25.5,154,24.5,97,15.4,20,3.2
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Child Protection Plans by length of time,495,131,26.5,160,32.3,136,27.5,57,11.5,11,2.2
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Child Protection Plans by length of time,171,48,28.1,53,31,49,28.7,21,12.3,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Child Protection Plans by length of time,203,90,44.3,45,22.2,c,c,34,16.7,c,c
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Child Protection Plans by length of time,349,112,32.1,109,31.2,79,22.6,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Child Protection Plans by length of time,256,84,32.8,55,21.5,73,28.5,31,12.1,13,5.1
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Child Protection Plans by length of time,451,141,31.3,124,27.5,132,29.3,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Child Protection Plans by length of time,138,39,28.3,54,39.1,20,14.5,25,18.1,0,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Child Protection Plans by length of time,442,129,29.2,112,25.3,163,36.9,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Child Protection Plans by length of time,146,36,24.7,37,25.3,38,26,26,17.8,9,6.2
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Child Protection Plans by length of time,598,158,26.4,151,25.3,170,28.4,111,18.6,8,1.3
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Child Protection Plans by length of time,437,161,36.8,124,28.4,104,23.8,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Child Protection Plans by length of time,294,85,28.9,91,31,61,20.7,57,19.4,0,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Child Protection Plans by length of time,438,141,32.2,82,18.7,88,20.1,112,25.6,15,3.4
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Child Protection Plans by length of time,285,88,30.9,89,31.2,76,26.7,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Child Protection Plans by length of time,173,56,32.4,37,21.4,c,c,41,23.7,c,c
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Child Protection Plans by length of time,498,130,26.1,125,25.1,166,33.3,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Child Protection Plans by length of time,109,46,42.2,26,23.9,19,17.4,18,16.5,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Child Protection Plans by length of time,158,52,32.9,34,21.5,52,32.9,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Child Protection Plans by length of time,273,80,29.3,59,21.6,69,25.3,53,19.4,12,4.4
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Child Protection Plans by length of time,518,173,33.4,160,30.9,112,21.6,65,12.5,8,1.5
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Child Protection Plans by length of time,524,134,25.6,114,21.8,161,30.7,95,18.1,20,3.8
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Child Protection Plans by length of time,1000,299,29.9,300,30,255,25.5,139,13.9,7,0.7
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Child Protection Plans by length of time,186,71,38.2,60,32.3,32,17.2,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Child Protection Plans by length of time,1188,358,30.1,293,24.7,318,26.8,189,15.9,30,2.5
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Child Protection Plans by length of time,134,31,23.1,c,c,46,34.3,29,21.6,c,c
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Child Protection Plans by length of time,183,48,26.2,54,29.5,64,35,17,9.3,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Child Protection Plans by length of time,451,131,29,121,26.8,116,25.7,73,16.2,10,2.2
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Child Protection Plans by length of time,255,62,24.3,c,c,77,30.2,56,22,c,c
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Child Protection Plans by length of time,227,53,23.3,61,26.9,76,33.5,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Child Protection Plans by length of time,301,84,27.9,84,27.9,80,26.6,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Child Protection Plans by length of time,310,111,35.8,93,30,75,24.2,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Child Protection Plans by length of time,894,284,31.8,231,25.8,232,26,117,13.1,30,3.4
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Child Protection Plans by length of time,141,60,42.6,43,30.5,31,22,7,5,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Child Protection Plans by length of time,954,255,26.7,249,26.1,288,30.2,153,16,9,0.9
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Child Protection Plans by length of time,127,43,33.9,45,35.4,27,21.3,12,9.4,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Child Protection Plans by length of time,149,39,26.2,41,27.5,34,22.8,26,17.4,9,6
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Child Protection Plans by length of time,102,25,24.5,24,23.5,c,c,29,28.4,c,c
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Child Protection Plans by length of time,304,106,34.9,87,28.6,65,21.4,46,15.1,0,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Child Protection Plans by length of time,213,53,24.9,46,21.6,73,34.3,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Child Protection Plans by length of time,344,73,21.2,99,28.8,109,31.7,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Child Protection Plans by length of time,571,185,32.4,168,29.4,128,22.4,81,14.2,9,1.6
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Child Protection Plans by length of time,300,97,32.3,98,32.7,76,25.3,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Child Protection Plans by length of time,702,222,31.6,156,22.2,183,26.1,120,17.1,21,3
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Child Protection Plans by length of time,0,0,z,0,z,0,z,0,z,0,z
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Child Protection Plans by length of time,90,39,43.3,30,33.3,10,11.1,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Child Protection Plans by length of time,333,88,26.4,62,18.6,97,29.1,70,21,16,4.8
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Child Protection Plans by length of time,234,59,25.2,56,23.9,80,34.2,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Child Protection Plans by length of time,203,45,22.2,78,38.4,51,25.1,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Child Protection Plans by length of time,172,54,31.4,56,32.6,48,27.9,14,8.1,0,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Child Protection Plans by length of time,226,74,32.7,75,33.2,40,17.7,28,12.4,9,4
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Child Protection Plans by length of time,312,126,40.4,70,22.4,75,24,35,11.2,6,1.9
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Child Protection Plans by length of time,329,62,18.8,69,21,97,29.5,73,22.2,28,8.5
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Child Protection Plans by length of time,c,0,0,0,0,c,c,c,c,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Child Protection Plans by length of time,x,x,x,x,x,x,x,x,x,x,x
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Child Protection Plans by length of time,80,c,c,24,30,23,28.8,17,21.3,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Child Protection Plans by length of time,264,76,28.8,52,19.7,88,33.3,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Child Protection Plans by length of time,194,47,24.2,61,31.4,43,22.2,35,18,8,4.1
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Child Protection Plans by length of time,27,c,c,c,c,11,40.7,8,29.6,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Child Protection Plans by length of time,262,81,30.9,91,34.7,50,19.1,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Child Protection Plans by length of time,270,70,25.9,77,28.5,67,24.8,50,18.5,6,2.2
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Child Protection Plans by length of time,344,82,23.8,92,26.7,93,27,67,19.5,10,2.9
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Child Protection Plans by length of time,392,113,28.8,114,29.1,86,21.9,61,15.6,18,4.6
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Child Protection Plans by length of time,243,72,29.6,61,25.1,75,30.9,35,14.4,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Child Protection Plans by length of time,204,69,33.8,c,c,49,24,42,20.6,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Child Protection Plans by length of time,50,13,26,17,34,15,30,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Child Protection Plans by length of time,324,68,21,76,23.5,107,33,64,19.8,9,2.8
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Child Protection Plans by length of time,154,43,27.9,46,29.9,35,22.7,23,14.9,7,4.5
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Child Protection Plans by length of time,179,66,36.9,43,24,54,30.2,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Child Protection Plans by length of time,280,73,26.1,129,46.1,47,16.8,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Child Protection Plans by length of time,283,133,47,83,29.3,45,15.9,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Child Protection Plans by length of time,273,77,28.2,64,23.4,94,34.4,31,11.4,7,2.6
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Child Protection Plans by length of time,239,80,33.5,51,21.3,62,25.9,46,19.2,0,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Child Protection Plans by length of time,258,72,27.9,64,24.8,79,30.6,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Child Protection Plans by length of time,209,52,24.9,54,25.8,50,23.9,46,22,7,3.3
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Child Protection Plans by length of time,296,48,16.2,97,32.8,92,31.1,52,17.6,7,2.4
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Child Protection Plans by length of time,192,77,40.1,41,21.4,41,21.4,23,12,10,5.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Child Protection Plans by length of time,287,68,23.7,75,26.1,72,25.1,60,20.9,12,4.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans by length of time,253,88,34.8,60,23.7,74,29.2,25,9.9,6,2.4
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans by length of time,148,27,18.2,30,20.3,42,28.4,41,27.7,8,5.4
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans by length of time,186,55,29.6,63,33.9,52,28,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans by length of time,259,92,35.5,37,14.3,73,28.2,38,14.7,19,7.3
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans by length of time,150,40,26.7,37,24.7,37,24.7,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans by length of time,251,72,28.7,78,31.1,64,25.5,28,11.2,9,3.6
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans by length of time,310,82,26.5,69,22.3,78,25.2,62,20,19,6.1
