time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,At31_episodes,At31_episodes_disability_recorded,At31_episodes_disability_recorded_percent,Autism_percent,Behaviour_percent,Communication_percent,Consciousness_percent,Hand_Function_percent,Hearing_percent,Incontinence_percent,Learning_Difficulties_percent,Mobility_percent,Personal_care_percent,Vision_percent,Other_percent
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Recorded disability,9576,1046,10.9,48.9,29.3,22.1,0.7,1.9,3.9,10.2,35,13.7,15,5.7,33.1
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Recorded disability,3560,349,9.8,51.3,17.2,10.3,1.7,2,3.4,3.4,33.5,13.5,4.9,8.3,7.7
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Recorded disability,2596,333,12.8,37.2,35.4,55.9,2.1,2.4,21.6,3.9,57.7,6.6,4.8,29.4,47.7
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Recorded disability,2240,181,8.1,31.5,28.2,35.9,7.2,3.9,4.4,14.9,47.5,13.3,20.4,8.8,26
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Recorded disability,2806,348,12.4,12.9,12.6,15.2,c,0,1.7,c,89.1,15.5,c,3.4,19
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Recorded disability,1928,361,18.7,43.8,4.2,5.3,0,c,2.2,c,51.5,3.3,0,5,19.1
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Recorded disability,1801,293,16.3,42,25.3,10.2,2.7,c,3.8,2.7,33.4,6.1,c,3.8,12.6
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Recorded disability,4907,625,12.7,30.9,17.9,17.3,4.3,6.1,4.5,13.1,37,21,19.4,4.8,37.1
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Recorded disability,3533,296,8.4,23.3,24.3,27,4.1,c,6.8,10.5,52.4,23,10.8,10.1,20.3
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Recorded disability,1630,356,21.8,41,9.6,10.7,c,c,11.8,c,39.9,15.7,2.5,9.3,11.8
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Recorded disability,2255,71,3.1,46.5,15.5,16.9,c,c,c,c,26.8,25.4,11.3,c,19.7
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Recorded disability,4140,214,5.2,21,11.7,3.3,6.5,c,c,c,22,6.1,0,4.2,56.5
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Recorded disability,2690,319,11.9,33.2,28.2,27.9,6.9,3.1,6.6,12.5,62.1,21.3,16.6,8.5,20.7
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Recorded disability,3504,472,13.5,30.1,19.1,14.6,9.5,0,2.3,3,56.1,14.2,1.9,7.8,23.3
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Recorded disability,1271,257,20.2,56,9.7,21,c,2.3,7.4,5.4,37.7,11.7,6.6,7.4,19.8
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Recorded disability,2755,311,11.3,37.6,20.9,19,c,c,3.2,2.3,37,13.8,4.2,6.8,23.8
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Recorded disability,1461,171,11.7,45.6,22.8,32.7,6.4,c,4.1,9.9,32.7,16.4,14,9.4,12.9
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Recorded disability,6010,785,13.1,27.9,16.1,13.8,7.1,0,4.7,4.5,33.5,15.2,8.4,5.4,25.1
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Recorded disability,5585,1116,20,48.5,7,2.1,0,c,2.3,0,15.1,10.5,0,2.3,27.8
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Recorded disability,1673,408,24.4,38.2,6.6,14.5,c,2.2,3.4,c,84.8,15,9.1,8.8,24.5
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Recorded disability,4581,794,17.3,29.8,33,33,7.6,3.8,6,9.2,39.7,12,9.6,7.8,35.1
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Recorded disability,1477,198,13.4,36.4,17.2,10.1,c,0,c,c,41.9,13.1,3.5,3,11.6
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Recorded disability,1288,147,11.4,38.8,25.9,13.6,4.1,0,c,8.2,34,11.6,c,6.1,33.3
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Recorded disability,4034,522,12.9,33,27.4,27.2,2.1,6.1,7.7,12.1,44.3,22.8,15.5,8.2,19.5
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Recorded disability,1511,246,16.3,61,15.4,9.3,c,c,c,c,24.8,10.6,2.8,5.3,13.4
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Recorded disability,965,183,19,48.6,29,8.7,4.9,c,c,0,27.3,7.7,0,3.8,32.8
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Recorded disability,2378,204,8.6,51.5,42.6,37.3,c,4.9,c,11.3,37.3,10.3,11.3,7.4,18.6
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Recorded disability,4277,659,15.4,41.4,29.3,6.2,4.7,c,3.3,1.4,25.8,13.2,2,4.7,12.3
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Recorded disability,3556,387,10.9,33.6,14.5,20.2,3.6,c,3.1,1.6,37.5,12.4,c,5.9,7.5
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Recorded disability,8905,1601,18,10.7,21.2,10,1.6,0,1.9,0,46,11.5,c,6.2,17
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Recorded disability,1348,168,12.5,34.5,17.3,14.9,6,c,c,4.2,28.6,11.9,3.6,3.6,28.6
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Recorded disability,11925,2240,18.8,45,12.5,15,4.5,0.5,4.4,0,22.4,14.1,3.2,4.7,10.6
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Recorded disability,1753,172,9.8,42.4,25,15.7,4.1,c,3.5,3.5,39.5,11,c,5.2,26.7
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Recorded disability,2603,426,16.4,54.2,39.9,47.4,12.4,9.6,10.6,21.8,74.4,22.8,33.3,13.1,5.2
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Recorded disability,5019,510,10.2,43.3,22.2,21,6.7,4.7,4.9,9.6,49,21.2,11.6,9.6,14.7
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Recorded disability,1736,278,16,26.6,15.8,13.7,0,c,2.2,c,35.6,7.9,c,2.2,22.7
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Recorded disability,1516,117,7.7,42.7,15.4,7.7,6,0,6,c,50.4,29.9,0,9.4,37.6
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Recorded disability,1742,176,10.1,43.8,15.3,6.3,c,c,c,c,31.8,31.3,c,5.1,4.5
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Recorded disability,2901,373,12.9,46.4,17.2,7.2,c,0,2.4,3.8,47.2,3.5,2.1,3.2,19
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Recorded disability,6110,1116,18.3,51.4,41.5,49.3,3.9,2.6,6,4.4,51.7,25.3,7.2,10.1,19.4
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Recorded disability,1218,95,7.8,45.3,11.6,25.3,c,c,c,c,46.3,35.8,c,14.7,8.4
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Recorded disability,5380,389,7.2,53,5.1,18.5,4.9,15.9,3.6,9,53,8,5.7,9.8,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Recorded disability,891,62,7,72.6,24.2,11.3,c,0,c,c,19.4,c,c,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Recorded disability,1028,129,12.5,44.2,40.3,31.8,c,c,c,8.5,35.7,7,5.4,c,28.7
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Recorded disability,1006,288,28.6,52.1,19.1,18.4,3.8,4.2,4.9,9,31.9,12.8,10.1,8.7,18.4
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Recorded disability,3013,287,9.5,50.5,13.9,8.4,c,c,c,c,42.2,16.7,2.1,2.4,25.1
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Recorded disability,2416,261,10.8,24.5,31.4,37.2,3.8,c,5,2.7,49,16.1,4.2,6.1,20.7
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Recorded disability,2772,258,9.3,42.2,12,9.7,14.7,0,3.5,3.1,43,17.4,6.6,10.9,33.3
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Recorded disability,4079,624,15.3,48.9,39.7,29.6,2.6,3.7,5,10.3,39.1,9.9,12.7,8,23.9
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Recorded disability,2412,203,8.4,52.7,22.7,26.1,6.4,3,3.9,13.8,39.9,16.3,16.7,8.4,16.7
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Recorded disability,4634,339,7.3,40.7,10.9,8.6,2.9,0,3.5,c,54.6,11.2,2.4,3.8,11.2
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Recorded disability,29,c,c,c,0,c,0,0,0,0,c,0,0,0,c
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Recorded disability,864,135,15.6,22.2,23.7,24.4,7.4,8.9,8.9,14.1,48.1,25.2,17.8,7.4,19.3
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Recorded disability,2059,344,16.7,34.9,55.2,32,8.4,11,9.3,24.4,43.9,21.2,32.3,9.9,19.5
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Recorded disability,2486,318,12.8,17.3,27,29.6,5.3,1.9,3.1,6.9,57.5,14.5,9.1,4.4,0
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Recorded disability,1787,213,11.9,37.1,22.5,36.6,8.5,6.1,3.3,14.6,41.3,22.1,16,7.5,42.3
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Recorded disability,1841,175,9.5,46.9,6.3,3.4,0,c,8.6,c,30.9,15.4,c,c,14.3
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Recorded disability,1425,270,18.9,25.9,23.7,25.6,7.8,3.7,5.6,10.4,50.4,15.2,16.3,6.7,16.3
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Recorded disability,2541,328,12.9,39.6,13.1,29,8.5,13.1,5.8,17.4,40.5,32.6,24.1,10.7,22
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Recorded disability,1612,441,27.4,27.9,6.6,20.9,2.9,c,2,0,61.5,7.5,1.4,1.8,17.5
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Recorded disability,95,c,c,c,0,0,0,0,0,0,0,c,0,0,0
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Recorded disability,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Recorded disability,1452,45,3.1,37.8,c,c,c,0,0,0,c,0,0,c,40
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Recorded disability,2151,105,4.9,39,0,0,c,0,c,0,19,13.3,0,7.6,37.1
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Recorded disability,2087,235,11.3,49.4,12.8,5.5,0,c,3.8,c,39.6,6.4,c,3,15.3
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Recorded disability,806,62,7.7,16.1,32.3,14.5,11.3,c,0,9.7,62.9,14.5,12.9,c,0
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Recorded disability,2993,337,11.3,35.3,40.4,32.6,5.6,7.4,3.9,11.9,45.1,11.6,21.7,3,3
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Recorded disability,2776,443,16,54,14.2,12,1.4,c,1.8,c,21.9,9.5,c,5,14.7
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Recorded disability,3232,370,11.4,51.9,20.8,23.2,1.6,1.6,5.9,4.9,27,10.8,8.4,5.1,11.9
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Recorded disability,2804,505,18,52.3,15.2,19.4,6.1,5.7,4.2,c,30.1,11.1,0,6.5,34.1
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Recorded disability,2964,311,10.5,39.2,7.7,c,8,0,4.2,c,40.2,8,0,2.9,47.6
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Recorded disability,1723,252,14.6,26.6,19.4,25.4,6.3,c,4.4,7.1,31.7,14.3,11.5,7.1,41.7
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Recorded disability,1362,102,7.5,48,8.8,c,c,c,c,0,16.7,9.8,c,c,15.7
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Recorded disability,3323,157,4.7,49.7,15.3,10.2,0,c,5.1,0,17.2,7,c,4.5,8.3
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Recorded disability,1842,202,11,36.1,12.9,19.3,0,c,3,4,50,19.8,4,4.5,23.8
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Recorded disability,1938,297,15.3,50.2,45.5,75.8,20.9,37.7,25.9,17.8,81.8,45.8,71.4,27.9,17.2
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Recorded disability,3002,507,16.9,57,13.6,34.1,9.9,12.2,3.6,0,23.7,1.4,c,5.1,18.7
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Recorded disability,2614,596,22.8,50.2,14.4,17.6,1.7,c,2.3,5.4,18.5,11.1,3.7,7.2,57.2
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Recorded disability,3481,420,12.1,46.9,10.2,14.8,3.1,3.1,3.6,4,33.8,13.3,5.7,7.1,6.4
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Recorded disability,2293,378,16.5,40.7,5,11.4,0,c,2.1,c,27.5,7.9,0,6.9,41.5
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Recorded disability,3095,592,19.1,47.6,9.8,10.5,c,0,3,c,23.8,21.6,c,4.9,7.4
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Recorded disability,2291,516,22.5,51.6,15.7,12,c,c,3.5,1.4,37.4,16.9,1.2,5.2,17.8
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Recorded disability,1918,265,13.8,49.4,15.8,20.8,11.7,c,5.7,5.7,58.9,14,3.8,7.9,39.6
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Recorded disability,1574,164,10.4,56.1,12.8,20.7,c,c,c,c,25,8.5,4.3,4.9,6.1
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Recorded disability,2677,291,10.9,18.9,11,14.8,14.4,0,6.9,c,74.6,19.2,c,5.8,10
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Recorded disability,1940,240,12.4,45.8,14.6,17.5,c,c,8.3,4.2,40.8,10.4,5.4,8.3,12.1
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Recorded disability,1002,113,11.3,65.5,13.3,12.4,c,0,c,c,26.5,12.4,c,c,c
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Recorded disability,1233,138,11.2,40.6,16.7,23.9,6.5,c,c,5.1,30.4,11.6,8.7,4.3,18.8
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Recorded disability,2437,564,23.1,53.7,8.9,8.9,3.4,c,2,1.8,26.6,9.8,2.5,3.2,22.3
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Recorded disability,1014,116,11.4,52.6,15.5,12.1,c,0,c,c,28.4,6,c,7.8,12.9
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Recorded disability,1812,488,26.9,47.3,18.2,25.2,7,3.7,3.1,3.5,16.6,13.7,0,2.7,10
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Recorded disability,2326,130,5.6,28.5,16.2,4.6,0,0,c,0,43.1,20.8,4.6,c,18.5
2021,Reporting year,National,E92000001,England,,,,,,Recorded disability,388490,49310,12.7,36.5,20.1,18.2,4.4,2.5,4.5,5.6,41.5,15.9,7.2,7,20.3
2021,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Recorded disability,24610,3170,12.9,35.3,13.8,15,4,1.6,5,6.6,46.9,15.8,7.5,8.1,19.7
2021,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Recorded disability,57670,6130,10.6,33.1,22.3,15.2,3.2,0.9,3.9,4.2,40.6,14.9,5.6,7.6,14.6
2021,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Recorded disability,41200,4110,10,32.2,19.5,20.3,4,3.8,5.6,9.4,47.4,20.9,10.9,7.5,16.4
2021,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Recorded disability,29250,2900,9.9,36.6,22.5,9,6.4,1.4,4.5,2.6,28.6,16,3.1,6.2,30.8
2021,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Recorded disability,44910,5830,13,32.8,20.6,18.5,3.3,2.2,5,6.5,44.2,14.1,8.6,7.2,32.3
2021,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Recorded disability,31000,4910,15.8,37.9,19.1,18,3.4,2.2,4.3,5.4,36.5,14.3,8,6.4,25.7
2021,Reporting year,Regional,E92000001,England,E12000007,London,,,,Recorded disability,69400,9620,13.9,41.1,16.7,19,5,3.2,4.2,3.7,40.7,14.4,6.4,6.3,19.6
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Recorded disability,59850,8890,14.9,38.4,21.9,20,4.6,2.4,4.2,4.5,42.2,16.8,4.8,7.2,13.2
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Recorded disability,30600,3750,12.2,35.8,25.7,23.6,6.5,5.1,4.6,11,44.4,19.2,13.7,7.6,19.5
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Recorded disability,28770,3610,12.6,42.7,15.4,19.1,4.5,2.3,3.6,3.8,42.2,11.5,6.5,5,25.8
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Recorded disability,40630,6010,14.8,40.2,17.5,18.9,5.4,3.8,4.6,3.6,39.8,16.2,6.3,7,15.8
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Recorded disability,861,116,13.5,35.3,12.9,9.5,c,0,c,5.2,34.5,13.8,5.2,c,23.3
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Recorded disability,3683,389,10.6,36.5,30.3,32.4,8.5,5.1,7.2,16.7,54.8,26.7,21.6,12.6,3.1
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Recorded disability,1454,269,18.5,37.2,13,36.1,5.9,c,7.4,7.8,38.7,15.6,8.9,15.2,63.9
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Recorded disability,1438,158,11,47.5,9.5,8.2,c,c,c,c,36.7,13.3,c,c,4.4
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Recorded disability,2932,223,7.6,36.8,9,10.8,3.1,c,4,3.6,52.9,21.5,7.6,3.1,6.3
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Recorded disability,2549,559,21.9,24.3,25.9,16.8,6.1,2.1,7.9,12.5,38.6,17,12.9,8.4,29.3
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Recorded disability,1646,209,12.7,24.4,10,2.9,c,0,3.8,c,66,6.7,c,8.1,c
