time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,At31_episodes,N1_Abuse_or_neglect,N2_Childs_disability_or_illness,N3_Parents_disability_or_illness,N4_Family_in_acute_stress,N5_Family_dysfunction,N6_Socially_unacceptable_behaviour,N7_Low_income,N8_Absent_parenting,N9_Cases_other_than_CIN,N0_Not_stated
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Primary need at assessment,1400,795,73,59,186,134,60,6,82,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Primary need at assessment,2245,1127,154,65,394,153,112,18,173,13,36
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Primary need at assessment,2019,1082,234,c,165,184,85,c,200,11,13
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Primary need at assessment,746,198,c,41,192,108,59,c,120,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Primary need at assessment,2803,1214,227,153,406,313,179,27,205,69,10
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Primary need at assessment,2669,1668,307,43,114,220,89,11,198,19,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Primary need at assessment,3150,1297,272,101,293,393,166,260,184,0,184
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Primary need at assessment,2771,1299,316,171,447,215,95,8,220,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Primary need at assessment,2928,1265,348,174,268,280,177,40,177,46,153
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Primary need at assessment,1812,837,197,161,275,113,35,15,135,36,8
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Primary need at assessment,1124,281,62,96,104,112,20,18,219,21,191
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Primary need at assessment,2927,1826,78,46,75,621,95,34,123,29,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Primary need at assessment,1640,713,94,21,208,365,38,c,198,0,c
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Primary need at assessment,1890,722,250,57,272,305,70,65,142,7,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Primary need at assessment,2694,1320,401,99,339,167,99,c,200,c,44
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Primary need at assessment,2364,876,321,75,473,394,109,9,107,0,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Primary need at assessment,3701,2191,338,c,144,225,40,0,725,c,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Primary need at assessment,3503,1565,329,250,470,306,157,20,168,150,88
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Primary need at assessment,2382,1307,389,52,120,172,81,35,192,c,c
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Primary need at assessment,2164,898,391,156,90,371,111,16,108,0,23
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Primary need at assessment,1720,791,229,112,206,182,66,21,113,0,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Primary need at assessment,1792,939,299,18,83,83,139,9,114,55,53
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Primary need at assessment,2497,1543,161,52,183,165,95,c,291,c,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Primary need at assessment,1730,1157,186,17,87,72,41,c,166,c,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Primary need at assessment,981,538,50,27,149,106,c,0,86,c,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Primary need at assessment,1485,726,131,73,144,152,57,c,131,c,56
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Primary need at assessment,2176,1255,420,71,109,120,58,c,134,c,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Primary need at assessment,915,531,55,c,90,114,16,0,94,c,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Primary need at assessment,1855,642,399,44,356,215,34,8,157,0,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Primary need at assessment,2215,1010,87,95,361,263,110,23,156,0,110
2020,Reporting year,National,E92000001,England,,,,,,Primary need at assessment,389260,217440,31940,9420,32860,54810,8180,1540,15950,4110,13010
2020,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Primary need at assessment,24630,13740,2030,230,2380,4660,430,60,290,90,740
2020,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Primary need at assessment,58080,37530,3710,890,4510,8090,1010,110,1280,150,800
2020,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Primary need at assessment,41410,29600,2500,510,2280,3640,510,100,920,270,1080
2020,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Primary need at assessment,29920,15760,1530,970,2240,3890,520,130,890,1550,2440
2020,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Primary need at assessment,43950,24100,3470,920,4050,5840,1020,100,1580,470,2400
2020,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Primary need at assessment,31790,19080,3750,640,2000,3010,440,130,1420,100,1210
2020,Reporting year,Regional,E92000001,England,E12000007,London,,,,Primary need at assessment,68430,33690,7420,2850,6840,7360,2740,720,5540,560,720
2020,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Primary need at assessment,59950,26800,5310,1410,5060,14260,980,120,3090,420,2510
2020,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Primary need at assessment,31110,17150,2230,1010,3500,4080,530,70,940,500,1100
2020,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Primary need at assessment,28960,13950,2780,1500,3300,2950,1330,400,2140,200,410
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Primary need at assessment,39470,19740,4640,1350,3550,4410,1400,320,3400,360,310
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Primary need at assessment,927,589,62,c,32,64,c,0,c,c,166
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Primary need at assessment,3551,2791,201,35,117,188,63,0,44,26,86
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Primary need at assessment,1516,371,194,c,94,791,17,0,19,c,20
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Primary need at assessment,1396,839,265,31,38,109,23,c,18,c,64
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Primary need at assessment,2852,2232,111,c,139,328,10,c,10,10,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Primary need at assessment,2870,1675,232,63,251,406,116,28,62,0,37
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Primary need at assessment,1464,730,147,8,177,314,17,c,25,c,37
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Primary need at assessment,2399,536,228,8,567,998,35,9,18,0,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Primary need at assessment,1758,1128,159,12,156,236,c,c,31,29,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Primary need at assessment,1345,653,140,16,306,198,13,0,c,c,9
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Primary need at assessment,2305,1122,138,18,400,251,40,9,24,0,303
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Primary need at assessment,2245,1070,149,17,98,772,87,c,24,c,19
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Primary need at assessment,1524,1116,112,c,90,175,c,0,19,0,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Primary need at assessment,2097,1512,94,69,108,96,26,0,8,20,164
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Primary need at assessment,2102,1597,115,c,96,151,37,c,78,0,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Primary need at assessment,1302,997,81,26,99,27,c,0,29,c,30
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Primary need at assessment,2106,1627,106,c,216,80,c,0,64,0,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Primary need at assessment,1831,1229,92,72,77,225,70,47,12,0,7
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Primary need at assessment,2766,2110,204,29,124,205,34,0,13,23,24
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Primary need at assessment,1007,567,26,20,38,233,31,0,17,0,75
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Primary need at assessment,1098,625,99,12,98,213,45,c,c,0,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Primary need at assessment,8502,4983,706,124,535,1874,41,34,205,0,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Primary need at assessment,4156,2790,74,54,432,371,70,c,222,c,138
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Primary need at assessment,5330,3803,403,120,217,209,124,c,307,c,131
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Primary need at assessment,2460,1121,209,32,116,717,72,0,c,c,165
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Primary need at assessment,2532,1790,354,25,196,123,29,c,c,0,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Primary need at assessment,2404,1285,56,c,138,795,19,c,13,45,43
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Primary need at assessment,2270,824,145,35,596,614,29,c,c,0,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Primary need at assessment,1757,1267,115,12,70,240,30,0,23,0,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Primary need at assessment,2197,966,153,82,246,638,44,0,25,33,10
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Primary need at assessment,2224,1621,48,c,160,257,76,c,43,0,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Primary need at assessment,1420,764,55,31,340,145,48,c,26,c,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Primary need at assessment,1276,801,41,11,112,170,83,0,54,c,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Primary need at assessment,3228,2210,275,54,324,295,48,c,c,0,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Primary need at assessment,2491,1928,150,13,83,237,30,c,33,c,11
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Primary need at assessment,1809,1443,113,9,70,105,c,c,c,48,15
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Primary need at assessment,5315,4680,259,c,137,105,12,17,94,c,0
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Primary need at assessment,1427,1130,30,21,70,115,c,0,41,c,0
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Primary need at assessment,2436,1879,216,37,100,134,31,c,32,c,c
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Primary need at assessment,2189,1172,344,c,62,443,40,0,36,70,c
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Primary need at assessment,3793,2818,93,37,169,509,14,7,98,34,14
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Primary need at assessment,2259,1219,151,c,417,300,20,c,41,0,93
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Primary need at assessment,5559,3582,218,127,222,242,177,31,234,0,726
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Primary need at assessment,2345,1900,96,68,c,223,18,c,32,0,c
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Primary need at assessment,999,501,50,c,34,278,15,c,76,15,21
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Primary need at assessment,2605,1748,368,c,293,85,13,c,51,36,0
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Primary need at assessment,2549,2342,43,11,58,62,c,c,7,20,0
