time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Referrals,Referrals_rate,Re_referrals,Re_referrals_percent,No_Further_Action,No_Further_Action_percent,Not_in_Need,Not_in_Need_percent,Referrals_child,Referrals_child_rate,Re_referrals_child,Re_referrals_child_percent
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Referrals and Re-referrals,2273,294.1,353,15.5,92,4,607,26.7,2130,275.6,322,15.1
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Referrals and Re-referrals,3167,457.7,727,23,435,13.7,901,28.4,2757,398.5,620,22.5
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Referrals and Re-referrals,3433,379.9,746,21.7,260,7.6,1102,32.1,3112,344.4,636,20.4
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Referrals and Re-referrals,1322,477.9,203,15.4,35,2.6,542,41,1247,450.8,185,14.8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Referrals and Re-referrals,1506,447.8,286,19,38,2.5,428,28.4,1345,399.9,247,18.4
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Referrals and Re-referrals,8609,345.2,1778,20.7,26,0.3,2072,24.1,7764,311.3,1582,20.4
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Referrals and Re-referrals,6227,668.5,1608,25.8,413,6.6,1677,26.9,5428,582.7,1306,24.1
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Referrals and Re-referrals,7500,589.3,1449,19.3,304,4.1,1622,21.6,6690,525.6,1244,18.6
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Referrals and Re-referrals,4524,732,1032,22.8,7,0.2,1867,41.3,4006,648.2,876,21.9
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Referrals and Re-referrals,4685,863.1,1246,26.6,304,6.5,1508,32.2,4065,748.9,1050,25.8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Referrals and Re-referrals,3610,623.1,554,15.3,0,0,584,16.2,3440,593.8,512,14.9
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Referrals and Re-referrals,2556,483,440,17.2,8,0.3,1061,41.5,2351,444.3,390,16.6
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Referrals and Re-referrals,2281,622.6,638,28,125,5.5,945,41.4,2027,553.2,529,26.1
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Referrals and Re-referrals,3416,549,645,18.9,46,1.3,1126,33,3124,502,552,17.7
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Referrals and Re-referrals,2683,524.9,419,15.6,82,3.1,844,31.5,2442,477.7,377,15.4
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Referrals and Re-referrals,2019,366.6,348,17.2,27,1.3,540,26.7,1847,335.4,318,17.2
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Referrals and Re-referrals,1904,438.6,360,18.9,60,3.2,535,28.1,1747,402.5,317,18.1
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Referrals and Re-referrals,5086,748.9,1543,30.3,111,2.2,1673,32.9,4361,642.1,1259,28.9
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Referrals and Re-referrals,3030,460.7,713,23.5,82,2.7,945,31.2,2725,414.3,598,21.9
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Referrals and Re-referrals,2722,544.8,420,15.4,8,0.3,196,7.2,2513,503,394,15.7
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Referrals and Re-referrals,10757,757.8,2375,22.1,274,2.5,3250,30.2,9534,671.7,1995,20.9
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Referrals and Re-referrals,2407,532.1,591,24.6,6,0.2,17,0.7,2164,478.4,500,23.1
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Referrals and Re-referrals,4870,759,1237,25.4,26,0.5,2029,41.7,4218,657.4,1032,24.5
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Referrals and Re-referrals,2148,350.7,403,18.8,c,c,86,4,2014,328.8,352,17.5
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Referrals and Re-referrals,4855,821.1,1023,21.1,76,1.6,1728,35.6,4317,730.1,875,20.3
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Referrals and Re-referrals,2551,260.2,406,15.9,0,0,525,20.6,2389,243.6,358,15
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Referrals and Re-referrals,9495,557.6,2434,25.6,1212,12.8,4417,46.5,8302,487.5,1987,23.9
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Referrals and Re-referrals,3446,1037.8,1072,31.1,0,0,971,28.2,2891,870.7,840,29.1
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Referrals and Re-referrals,1298,379.1,171,13.2,0,0,450,34.7,1217,355.4,152,12.5
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Referrals and Re-referrals,3939,346.4,615,15.6,c,c,1356,34.4,3639,320,543,14.9
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Referrals and Re-referrals,3269,578,580,17.7,17,0.5,1208,37,3026,535.1,525,17.3
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Referrals and Re-referrals,5434,481.5,1053,19.4,593,10.9,1093,20.1,4972,440.6,918,18.5
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Referrals and Re-referrals,5296,724,1719,32.5,427,8.1,1170,22.1,4592,627.7,1402,30.5
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Referrals and Re-referrals,1553,442.9,347,22.3,144,9.3,0,0,1422,405.5,312,21.9
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Referrals and Re-referrals,4683,793.1,1002,21.4,453,9.7,1949,41.6,4176,707.3,857,20.5
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Referrals and Re-referrals,10297,681.4,2704,26.3,205,2,4405,42.8,8802,582.5,2174,24.7
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Referrals and Re-referrals,3434,390.3,695,20.2,111,3.2,974,28.4,3048,346.5,574,18.8
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Referrals and Re-referrals,5163,369.1,1092,21.2,189,3.7,1032,20,4623,330.5,903,19.5
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Referrals and Re-referrals,6125,425.7,1290,21.1,368,6,2516,41.1,5517,383.5,1118,20.3
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Referrals and Re-referrals,11724,688.5,3681,31.4,3716,31.7,3959,33.8,9624,565.2,2758,28.7
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Referrals and Re-referrals,3976,593.9,671,16.9,121,3,1614,40.6,3668,547.9,596,16.2
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Referrals and Re-referrals,10089,619.4,2840,28.1,0,0,5481,54.3,8596,527.8,2239,26
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Referrals and Re-referrals,250,310.1,68,27.2,c,c,73,29.2,230,285.3,61,26.5
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Referrals and Re-referrals,14269,491.4,2747,19.3,293,2.1,6706,47,12828,441.8,2391,18.6
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Referrals and Re-referrals,5754,750,1439,25,24,0.4,1687,29.3,4976,648.6,1123,22.6
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Referrals and Re-referrals,3475,508.2,748,21.5,64,1.8,432,12.4,3109,454.6,629,20.2
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Referrals and Re-referrals,1080,318.5,114,10.6,0,0,58,5.4,1080,318.5,114,10.6
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Referrals and Re-referrals,5397,633,1122,20.8,0,0,1447,26.8,4889,573.5,1006,20.6
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Referrals and Re-referrals,2029,345.9,306,15.1,69,3.4,291,14.3,1871,318.9,264,14.1
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Referrals and Re-referrals,2272,485.2,462,20.3,9,0.4,780,34.3,2074,442.9,424,20.4
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Referrals and Re-referrals,6431,383.9,1122,17.4,611,9.5,1906,29.6,5910,352.8,996,16.9
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Referrals and Re-referrals,5338,910.8,1345,25.2,116,2.2,2189,41,4727,806.5,1156,24.5
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Referrals and Re-referrals,1537,375.1,304,19.8,c,c,568,37,1423,347.3,271,19
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Referrals and Re-referrals,3376,493.1,907,26.9,219,6.5,1777,52.6,2880,420.6,721,25
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Referrals and Re-referrals,5525,468.6,1159,21,c,c,2628,47.6,4984,422.7,987,19.8
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Referrals and Re-referrals,2838,461.3,206,7.3,20,0.7,631,22.2,2677,435.1,198,7.4
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Referrals and Re-referrals,5277,449,1165,22.1,262,5,2229,42.2,4678,398,986,21.1
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Referrals and Re-referrals,1418,346.6,216,15.2,0,0,484,34.1,1321,322.9,187,14.2
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Referrals and Re-referrals,4746,356.9,1234,26,819,17.3,1444,30.4,3992,300.2,942,23.6
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Referrals and Re-referrals,1543,245.2,322,20.9,17,1.1,391,25.3,1381,219.5,293,21.2
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Referrals and Re-referrals,7203,231.6,1335,18.5,244,3.4,3025,42,6606,212.4,1124,17
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Referrals and Re-referrals,5136,191,694,13.5,0,0,1878,36.6,4793,178.2,641,13.4
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Referrals and Re-referrals,3247,550.6,844,26,69,2.1,1427,43.9,2813,477,662,23.5
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Referrals and Re-referrals,5849,349.4,1072,18.3,23,0.4,1304,22.3,5403,322.7,959,17.7
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Referrals and Re-referrals,2410,453.9,541,22.4,548,22.7,386,16,2112,397.7,450,21.3
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Referrals and Re-referrals,2050,535.5,570,27.8,116,5.7,999,48.7,1778,464.4,453,25.5
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Referrals and Re-referrals,6139,415.7,1317,21.5,52,0.8,2284,37.2,5497,372.2,1111,20.2
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Referrals and Re-referrals,2594,587.2,493,19,71,2.7,964,37.2,2380,538.8,437,18.4
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Referrals and Re-referrals,1669,604.8,333,20,120,7.2,512,30.7,1493,541.1,295,19.8
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Referrals and Re-referrals,2939,612.8,802,27.3,434,14.8,560,19.1,2459,512.7,631,25.7
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Referrals and Re-referrals,10774,879.5,3558,33,3041,28.2,2056,19.1,8519,695.5,2557,30
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Referrals and Re-referrals,3824,373.4,788,20.6,76,2,502,13.1,3432,335.1,655,19.1
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Referrals and Re-referrals,21331,763.2,7353,34.5,3091,14.5,6896,32.3,17003,608.4,5429,31.9
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Referrals and Re-referrals,2619,1096.2,932,35.6,271,10.3,905,34.6,2132,892.3,684,32.1
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Referrals and Re-referrals,18942,566.4,5320,28.1,54,0.3,7411,39.1,16576,495.7,4302,26
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Referrals and Re-referrals,3259,511.7,817,25.1,370,11.4,1339,41.1,2888,453.4,696,24.1
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Referrals and Re-referrals,2856,412.1,577,20.2,202,7.1,680,23.8,2582,372.6,504,19.5
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Referrals and Re-referrals,6503,447.8,1797,27.6,776,11.9,2225,34.2,5503,378.9,1353,24.6
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Referrals and Re-referrals,2832,676.5,599,21.2,0,0,23,0.8,2543,607.4,508,20
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Referrals and Re-referrals,2266,612.9,416,18.4,19,0.8,923,40.7,2097,567.2,376,17.9
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Referrals and Re-referrals,3375,768.8,583,17.3,37,1.1,1258,37.3,3082,702.1,487,15.8
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Referrals and Re-referrals,4092,822.7,1144,28,732,17.9,951,23.2,3528,709.3,946,26.8
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Referrals and Re-referrals,10428,403.4,2359,22.6,621,6,1367,13.1,9256,358,1983,21.4
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Referrals and Re-referrals,1451,416.7,340,23.4,0,0,197,13.6,1303,374.2,295,22.6
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Referrals and Re-referrals,9152,526.4,2440,26.7,0,0,4711,51.5,8083,464.9,2063,25.5
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Referrals and Re-referrals,1481,434.5,328,22.1,63,4.3,71,4.8,1320,387.3,257,19.5
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Referrals and Re-referrals,1348,333,259,19.2,37,2.7,485,36,1226,302.9,228,18.6
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Referrals and Re-referrals,860,241.5,134,15.6,27,3.1,239,27.8,804,225.8,126,15.7
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Referrals and Re-referrals,4266,584,984,23.1,0,0,179,4.2,3707,507.4,822,22.2
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Referrals and Re-referrals,3316,356.7,774,23.3,387,11.7,986,29.7,2954,317.7,647,21.9
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Referrals and Re-referrals,6244,598.5,1431,22.9,261,4.2,1355,21.7,5445,521.9,1195,21.9
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Referrals and Re-referrals,4501,312.4,846,18.8,216,4.8,1410,31.3,4058,281.7,724,17.8
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Referrals and Re-referrals,2785,420.7,567,20.4,302,10.8,846,30.4,2543,384.1,498,19.6
